id,date,city_st,location,size,size_str,urls,collection
,2020-06-01,"Lewiston, ME",", Lewiston, ME",,,['https://twitter.com/AliyahMarieHam1/status/1267589039756115968'],CCC
,2020-06-01,"Lexington, KY","Main Street, Lexington, KY",100.0,just over 100,['https://www.lex18.com/news/covering-kentucky/protests-continue-in-lexington-on-monday-night'],CCC
,2020-06-01,"Long Beach, CA","blocking traffic at Broadway Avenue, Long Beach, CA",100.0,about 100,"['https://knx1070.radio.com/articles/more-protests-planned-across-socal', 'https://twitter.com/KNXmargaret/status/1267217905352990720?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1267217905352990720&ref_url=https%3A%2F%2Fknx1070.radio.com%2Farticles%2Fmore-protests-planned-across-socal']",CCC
,2020-06-01,"Los Angeles, CA","Bronson Ave from Sunset Blvd; Hollywood, Los Angeles, CA",,,"['https://twitter.com/scottburtknx/status/1267618368195973120', 'https://knx1070.radio.com/articles/more-protests-planned-across-socal']",CCC
,2020-06-01,"Los Angeles, CA","Sunset Blvd near Laugh Factory, Los Angeles, CA",,,"['https://twitter.com/scottburtknx/status/1267618368195973120', 'https://knx1070.radio.com/articles/more-protests-planned-across-socal']",CCC
,2020-06-01,"Los Angeles, CA","Westwood; Veteran & Wilshire, Los Angeles, CA",,,"['https://twitter.com/KNXmargaret/status/1267606875517808640?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1267606875517808640&ref_url=https%3A%2F%2Fknx1070.radio.com%2Farticles%2Fmore-protests-planned-across-socal', 'https://knx1070.radio.com/articles/more-protests-planned-across-socal']",CCC
,2020-06-01,"Los Angeles, CA","city hall; downtown, Los Angeles, CA",,,['https://knx1070.radio.com/articles/more-protests-planned-across-socal'],CCC
,2020-06-01,"Lubbock, TX","from police department office at 916 Texas Ave. to new Citizen’s Tower, Lubbock, TX",,,['https://www.kcbd.com/2020/06/01/black-men-west-texas-spearhead-silent-solidarity-walk-tonight-lubbock/?fbclid=IwAR14_nIE9BsOyOYtKfHcZ8KQs7vmvDxlJuyrKtWxy_ZVsaX8E-4dFT6wSDU'],CCC
,2020-06-01,"Manchester, CT",", Manchester, CT",,,['https://www.nbcconnecticut.com/news/local/were-demanding-give-us-justice-more-ct-rallies-push-for-change-justice-for-george-floyd/2280584/?'],CCC
,2020-06-01,"Marquette, MI","downtown, Marquette, MI",200.0,about 200,['https://www.uppermichiganssource.com/content/news/Peaceful-protests-continue-in-downtown-Marquette-for-third-day-570940981.html'],CCC
,2020-06-01,"Medford, OR",", Medford, OR",,,['https://twitter.com/annehelen/status/1267633587601301504'],CCC
,2020-06-01,"Memphis, TN","intersection of B.B. King Blvd. and Dr. Martin Luther King, Jr. Ave., Memphis, TN",,,['https://twitter.com/patlantrip/status/1267620085465780224'],CCC
,2020-06-01,"Menlo Park, CA","Burgess Park, Menlo Park, CA",200.0,hundreds,['https://www.paloaltoonline.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd'],CCC
,2020-06-01,"Miami, FL",", Miami, FL",200.0,200,"['https://www.miamiherald.com/news/local/community/miami-dade/downtown-miami/article243174711.html', 'https://twitter.com/gonzo_javier24/status/1267620887504678912']",CCC
,2020-06-01,"Millerton, NY",", Millerton, NY",1.0,1,['https://twitter.com/annehelen/status/1268285579810074626'],CCC
,2020-06-01,"Minneapolis, MN","38th and Chicago (site of killing), Minneapolis, MN",,,['https://twitter.com/MichaelAdams317/status/1267646500445794304'],CCC
,2020-06-01,"Mount Vernon, OH",", Mount Vernon, OH",700.0,about 700,"['https://twitter.com/byrnesmith/status/1267609960231419904', 'https://twitter.com/kevinverhoff/status/1267588915566870530']",CCC
,2020-06-01,"Murray, KY",", Murray, KY",600.0,estimated 600,['https://twitter.com/WesleyBolin/status/1267836765500473345'],CCC
,2020-06-01,"Nashville , TN","Legislative Plaza, Nashville , TN",200.0,Hundreds,['https://www.tennessean.com/story/news/local/2020/06/01/watch-tennessee-national-guard-lays-down-shields-protesters-request/5313923002/'],CCC
,2020-06-01,"Nashwauk, MN",", Nashwauk, MN",,,['https://twitter.com/EricKillelea/status/1267567334190972929'],CCC
,2020-06-01,"New Haven, CT","I-95, New Haven, CT",,,['https://twitter.com/annehelen/status/1267649632957460483'],CCC
,2020-06-01,"New York, NY","Brooklyn; outside NYPD 77th Precinct, New York, NY",,,['https://twitter.com/TomasRocha88/status/1267593512532480004'],CCC
,2020-06-01,"New York, NY","Brooklyn; Barclay's, New York, NY",,,"['https://twitter.com/william_m_clark/status/1267617019651936257', 'https://twitter.com/RitikaGuptaTV/status/1267633417333739520']",CCC
,2020-06-01,"New York, NY","Brooklyn; Eastern Parkway; came from Grand Army Plaza, New York, NY",2000.0,thousands,['https://twitter.com/protest_nyc/status/1267637896334520320'],CCC
,2020-06-01,"New York, NY","FDR expressway; Manhattan, New York, NY",,,['https://twitter.com/ruffkid94/status/1267646481739194368'],CCC
,2020-06-01,"New York, NY","Astoria Park, New York, NY",,,['https://twitter.com/protest_nyc/status/1267534307813449744'],CCC
,2020-06-01,"Newcastle, ME","Veteran's Memorial Park , Newcastle, ME",200.0,more than 200,['https://lcnme.com/currentnews/nationwide-protests-spread-to-newcastle/'],CCC
,2020-06-01,"O'Fallon, MO",", O'Fallon, MO",1750.0,about 1500-2000,"['https://twitter.com/PDPJ/status/1267640733881819136', 'https://twitter.com/jordynseavert/status/1267628895215529986', 'https://twitter.com/SteveHayeslip/status/1267628060490313728']",CCC
,2020-06-01,"Oakland, CA","14th street, Oakland, CA",3000.0,several thousand,"['https://twitter.com/Indybay/status/1267631280235016193', 'https://twitter.com/footbagnet/status/1267615014598307840']",CCC
,2020-06-01,"Omaha, NE",", Omaha, NE",,,['https://twitter.com/JDJase/status/1267630100289400837'],CCC
,2020-06-01,"Orlando, FL","CNL Center @ City Commons, Orlando, FL",,,['https://twitter.com/JonesStinka/status/1267615025239293956'],CCC
,2020-06-01,"Paducah, KY",", Paducah, KY",200.0,hundreds,['https://twitter.com/PantsuitPolitic/status/1267672285109985281'],CCC
,2020-06-01,"Palm Desert, CA","civic center park, Palm Desert, CA",500.0,more than 500,['https://www.desertsun.com/story/news/2020/06/02/palm-desert-applauds-peaceful-black-lives-matter-protest/3125090001/'],CCC
,2020-06-01,"Palo Alto, CA","US 101; University Ave; City Hall, Palo Alto, CA",150.0,100-200,['https://www.paloaltoonline.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd'],CCC
,2020-06-01,"Palo Alto, CA","University Avenue, Palo Alto, CA",12.5,10-15,['https://www.paloaltoonline.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd'],CCC
,2020-06-01,"Palo Alto, CA","Zuckerberg house, Palo Alto, CA",150.0,about 150,['https://www.paloaltoonline.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd'],CCC
,2020-06-01,"Pendleton, OR","Near Chevron gas station , Pendleton, OR",,,['https://twitter.com/LonerganPhoto/status/1267614384953516033'],CCC
,2020-06-01,"Phoenix, AZ",", Phoenix, AZ",,,['https://twitter.com/thawthornephoto/status/1267644703253475328'],CCC
,2020-06-01,"Pittsburgh, PA","East Liberty, Pittsburgh, PA",,,['https://twitter.com/morgsun/status/1267661502644969473'],CCC
,2020-06-01,"Portland, ME","outside police department, Portland, ME",500.0,about 500,"['https://twitter.com/n_a_schroeder/status/1267594264164413441', 'https://twitter.com/IsaacScher__/status/1267606560257249280']",CCC
,2020-06-01,"Prince Frederick, MD",", Prince Frederick, MD",,,['https://twitter.com/darcslay/status/1268382153924100096'],CCC
,2020-06-01,"Raleigh, NC","Fayetteville & Morgan St. in downtown, Raleigh, NC",300.0,several hundred,['https://twitter.com/JoeFisherTV/status/1267597135765176320'],CCC
,2020-06-01,"Rapid City, SD",", Rapid City, SD",,,['https://rapidcityjournal.com/news/local/rapid-city-pine-ridge-reservation-youth-join-forces-for-black-lives-matter-protest/article_2600fd7c-8dc6-5429-bdd4-e40bdaf59452.html'],CCC
,2020-06-01,"Ravenna, OH",", Ravenna, OH",,,['https://www.record-courier.com/news/20200603/small-protest-in-garrettsville-aims-to-start-conversation-about-race'],CCC
,2020-06-01,"Rehoboth Beach, DE",", Rehoboth Beach, DE",100.0,less than a hundred,['https://twitter.com/KatieRedefer/status/1267585036607512577'],CCC
,2020-06-01,"Richmond, VA","Monument Avenue, Richmond, VA",,,"['https://twitter.com/Justiceaddwater/status/1267650345947271176', 'https://twitter.com/smithson_walker/status/1267633404520148999']",CCC
,2020-06-01,"Riverside, CA",", Riverside, CA",,,['https://twitter.com/makeupbyjalesse/status/1267620073839026177'],CCC
,2020-06-01,"Riverton, WY","city park; along Federal Boulevard, Riverton, WY",100.0,more than 100,['https://www.wyomingpublicmedia.org/post/we-have-stand-george-floyd-riverton-vigil-draws-more-100-demonstrators#stream/0'],CCC
,2020-06-01,"Rockland, ME",", Rockland, ME",,,['https://twitter.com/chadwickin140/status/1267576448145141768'],CCC
,2020-06-01,"Salt Lake City, UT","Washington Square, Salt Lake City, UT",,,['https://twitter.com/AndrewAdamsKSL/status/1267608537611464705'],CCC
,2020-06-01,"San Jose, CA","Santa Clara Street, San Jose, CA",,,['https://twitter.com/RHandaNBC/status/1267617053780799488'],CCC
,2020-06-01,"San Luis Obispo, CA","Near police station; Santa Rosa St., San Luis Obispo, CA",,,['https://twitter.com/annehelen/status/1267639848241729543'],CCC
,2020-06-01,"Sandusky, OH",", Sandusky, OH",200.0,hundreds,['https://twitter.com/annehelen/status/1267877826067218434'],CCC
,2020-06-01,"Seattle, WA","on E Pine near the East Precinct, Seattle, WA",7500.0,around 5000 to nearly 10000,"['https://www.capitolhillseattle.com/2020/06/seattle-under-curfew-again-as-fourth-night-of-protests-planned/', 'https://twitter.com/PopulusEyedJoe/status/1267594909864751104']",CCC
,2020-06-01,"Seattle, WA","Westlake Park; Courthouse, Seattle, WA",,,"['https://www.capitolhillseattle.com/2020/06/seattle-under-curfew-again-as-fourth-night-of-protests-planned/', 'https://twitter.com/trivikram/status/1267586101117476866']",CCC
,2020-06-01,"Springfield, IL","outside capitol, Springfield, IL",3000.0,a few thousand,"['https://twitter.com/TimothyMEggert/status/1267812454337306624', 'https://twitter.com/JohnBerryPhotog/status/1267815767002800128']",CCC
,2020-06-01,"Springfield, MO","Park Central Square, Springfield, MO",100.0,about 100,"['https://twitter.com/Sara_Karnes/status/1267562161062248448', 'https://www.news-leader.com/story/news/local/ozarks/2020/06/01/george-floyd-protests-continue-springfield-missouri/5313333002/', 'https://twitter.com/tara_ann72/status/1267601664279744522']",CCC
,2020-06-01,"St. George, UT","City offices, St. George, UT",24.0,dozens,['https://www.abc4.com/news/southern-utah/southern-utah-chapter-of-black-lives-matter-peacefully-protests-in-st-george/'],CCC
,2020-06-01,"St. Louis, MO","arch, St. Louis, MO",,,['https://twitter.com/IBetIGetRich_/status/1267643403023667200'],CCC
,2020-06-01,"State College, PA",", State College, PA",,,['https://twitter.com/annehelen/status/1267658902243434496'],CCC
,2020-06-01,"Syracuse, NY","outside the Public Safety Building; other locations, Syracuse, NY",,,['http://dailyorange.com/2020/06/syracuse-protests-march-george-floyd/'],CCC
,2020-06-01,"Tallahasee, FL","County Courthouse, Tallahasee, FL",24.0,dozens,['https://www.wctv.tv/content/news/Protestors-begin-their-march-on-North-Monroe-Street--570905271.html'],CCC
,2020-06-01,"Tamuning, Guam","ITC intersection, Tamuning, Guam",125.0,about 125,['https://www.guampdn.com/story/news/local/2020/06/02/black-lives-matter-protests-held-planned/5314520002/?fbclid=IwAR15VpMJvEhxq2Bibq6Rc37kP_oyCfuybBNVKgNHvz7oP7Vw-K8ESQhNtfI'],CCC
,2020-06-01,"Topeka, KS","Kansas Ave; plaza, Topeka, KS",600.0,600+,"['https://twitter.com/jonshorman/status/1267623363163443203', 'https://twitter.com/Davis_Hammet/status/1267632503231254528']",CCC
,2020-06-01,"Tuscola, IL","corner of Prairie and 36, Tuscola, IL",,,['https://twitter.com/annehelen/status/1267652771714482176'],CCC
,2020-06-01,"Tyler, TX",", Tyler, TX",300.0,hundreds,['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns'],CCC
,2020-06-01,"Victoria, TX","DeLeon Plaza, Victoria, TX",25.0,around 25,"['https://www.victoriaadvocate.com/news/local/protesters-peacefully-demand-justice-for-george-floyd-in-downtown-victoria/article_eee5e914-a438-11ea-b345-bfb1b4ac8950.html', 'https://twitter.com/TexasMonthly/status/1268603632708136961']",CCC
,2020-06-01,"Vineyard Haven, MA","Five Corners, Vineyard Haven, MA",400.0,more than 400,['https://vineyardgazette.com/news/2020/06/01/peaceful-protestors-jam-five-corners-late-day-rally'],CCC
,2020-06-01,"Walla Walla, WA",", Walla Walla, WA",,,['https://twitter.com/annehelen/status/1267651036094726145'],CCC
,2020-06-01,"Warren, OH","Perkins Park, Warren, OH",1000.0,more than 1000,['https://www.mahoningmatters.com/local-news/demonstrators-march-in-support-of-george-floyd-in-warren-2401800?utm_source=dlvr.it&utm_medium=twitter'],CCC
,2020-06-01,"Washington, DC","by White House, Washington, DC",,,['https://www.washingtonpost.com/investigations/2020/06/08/timeline-trump-church-photo-op/?'],CCC
,2020-06-01,"Waterville, ME","Universalist-Unitarian Church, Waterville, ME",200.0,at least 200,"['https://www.centralmaine.com/2020/06/01/hundreds-line-waterville-streets-to-protest-racism-in-aftermath-of-minneapolis-mans-death/', 'https://twitter.com/bryanevans247/status/1267602852332986368']",CCC
,2020-06-01,"Wellsville, NY",", Wellsville, NY",,,['https://twitter.com/annehelen/status/1267844182426546181'],CCC
,2020-06-01,"Wenatchee, WA",", Wenatchee, WA",,,['https://twitter.com/DBonny/status/1267643744435572738'],CCC
,2020-06-01,"Westland, MI",", Westland, MI",,,['https://twitter.com/photodude24/status/1267828930943172612'],CCC
,2020-06-01,"Williamsburg, VA","James City County Recreation Center, Williamsburg, VA",150.0,hundreds; more than 100,['https://www.dailypress.com/virginiagazette/va-vg-blm-protestors-0603-20200602-o3didokuljge5jfnwkhc5sefqm-story.html?'],CCC
,2020-06-01,"Williamsburg, VA","Williamsburg-James City Courthouse, Williamsburg, VA",,,['https://www.dailypress.com/virginiagazette/va-vg-blm-protestors-0603-20200602-o3didokuljge5jfnwkhc5sefqm-story.html?'],CCC
,2020-06-01,"Winston-Salem, NC",", Winston-Salem, NC",,,['https://www.journalnow.com/gallery/news/photos-mondays-demonstrations-in-downtown-winston-salem/collection_68825459-9a78-50fa-87f8-159588b98457.html'],CCC
,2020-06-01,"Wooster, OH","northeast corner of Market and Liberty streets, Wooster, OH",10.0,about 10,['https://www.the-daily-record.com/news/20200603/black-lives-matter-protests-continue-downtown'],CCC
,2020-06-01,"Worcester, MA","commons, Worcester, MA",200.0,hundreds,"['https://twitter.com/RepMcGovern/status/1267648242508091392', 'https://twitter.com/ChristineMNews/status/1267590548929609728']",CCC
,2020-06-01,"Yakima, WA","Intersection of East Yakima Avenue and South First Street, Yakima, WA",150.0,about 150,"['https://www.yakimaherald.com/news/local/dont-shoot-justice-now-yakima-marchers-protest-the-death-of-george-floyd/article_1622796e-730a-5399-a74f-8346cd2ac364.html', 'https://twitter.com/ghalling/status/1267638770683133958']",CCC
,2020-06-01,"Zanesville, OH","Courthouse, Zanesville, OH",,,['https://twitter.com/TankBag/status/1267672760597258240'],CCC
,2020-06-02,"Albany, OR","city hall, Albany, OR",200.0,hundreds,"['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns', 'https://twitter.com/jarrid_denney/status/1267986199206957056']",CCC
,2020-06-02,"Albuqeurque, NM",", Albuqeurque, NM",,,['https://twitter.com/dead2112pool/status/1268000109138071553'],CCC
,2020-06-02,"Ames, IA","city hall, Ames, IA",,,['https://twitter.com/RealDaveSprau/status/1267937950962253825'],CCC
,2020-06-02,"Annapolis, MD",", Annapolis, MD",2000.0,thousands,"['https://twitter.com/katfominykh/status/1267975154228961286', 'https://twitter.com/arianajourn/status/1268177009659822080']",CCC
,2020-06-02,"Ardmore, PA",", Ardmore, PA",,,['https://twitter.com/Politi_gal/status/1268027774691938305'],CCC
,2020-06-02,"Auburn, WA",", Auburn, WA",,,['https://twitter.com/stearnsseattle/status/1267989392842350592'],CCC
,2020-06-02,"Augusta, GA","Broad Street, Augusta, GA",100.0,over 100,"['https://www.augustachronicle.com/news/20200602/downtown-augusta-sees-pop-up-protest-against-racial-injustice?rssfeed=true&utm_campaign=snd-autopilot', 'https://twitter.com/tiburon/status/1268092936232861698']",CCC
,2020-06-02,"Austin, TX","Austin police department, Austin, TX",,,['https://twitter.com/mgutierrezjr/status/1268000125873463297'],CCC
,2020-06-02,"Baltimore, MD","Roland Park, Baltimore, MD",,,['https://twitter.com/RickRitterWJZ/status/1268005115950239745'],CCC
,2020-06-02,"Bath, ME",", Bath, ME",,,['https://www.pressherald.com/2020/06/02/black-lives-matter-protesters-march-in-bath/'],CCC
,2020-06-02,"Baton Rouge, LA","Siegen Lane, Baton Rouge, LA",,,['https://twitter.com/hscheinukphoto/status/1267978886593294336'],CCC
,2020-06-02,"Beaverton, LA","Cornell intersection with Murray Blvd, Beaverton, LA",18.0,count pic,['https://twitter.com/WashCoScanner/status/1267980898881859585'],CCC
,2020-06-02,"Bellevue, ID","main street, Bellevue, ID",,,['https://twitter.com/BuitragoReports/status/1267553294626377728'],CCC
,2020-06-02,"Bellingham, WA","Bellingham Public Library, Bellingham, WA",,a small gathering,['https://www.bellinghamherald.com/news/local/article243223466.html'],CCC
,2020-06-02,"Bellingham, WA","Railroad Ave & Holly Street, Bellingham, WA",200.0,several hundred,['https://www.bellinghamherald.com/news/local/article243223466.html'],CCC
,2020-06-02,"Bend, OR",", Bend, OR",700.0,1000 to 1300,['https://www.bendbulletin.com/localstate/peaceful-protesters-fill-bend-streets-to-rally-against-racial-injustice/article_cd9c5514-a50e-11ea-b6ae-a32e9aa8a52d.html'],CCC
,2020-06-02,"Bentonville, AR","Bentonville Square, Bentonville, AR",,,['https://twitter.com/clarbusta/status/1267870760372187138'],CCC
,2020-06-02,"Bethel, VT",", Bethel, VT",,,['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns'],CCC
,2020-06-02,"Bethesda, MD","library, Bethesda, MD",200.0,hundreds,"['https://twitter.com/willjawando/status/1267869693915934721', 'https://twitter.com/BethesdaRow/status/1267871969195819008']",CCC
,2020-06-02,"Birmingham, AL","Linn Park, Birmingham, AL",10.0,count pic,['https://twitter.com/MrRaulJenkins/status/1267927590578327555'],CCC
,2020-06-02,"Boise, ID","steps of capitol, Boise, ID",2500.0,thousands; several thousand,"['https://twitter.com/_Jake_King/status/1268007628166197248', 'https://twitter.com/NaNaNaNaNatman7/status/1267594661255757824', 'https://www.idahopress.com/news/local/thousands-attend-black-lives-matter-vigil-at-idaho-capitol/article_d13fbc68-263b-58ed-aa4f-236b825a5b9b.html']",CCC
,2020-06-02,"Boston, MA","outside BPD HQ, Boston, MA",2000.0,thousands,"['https://twitter.com/WCVB/status/1267984210616336387', 'https://www.boston.com/news/local-news/2020/06/03/boston-police-arrests-protest-franklin-park-tuesday-june-2']",CCC
,2020-06-02,"Boston, MA","Franklin Park, Boston, MA",7000.0,7000+,"['https://twitter.com/ForeverUnLtd/status/1267947414499004417', 'https://twitter.com/WEATHERISHAPPEN/status/1267950715600809990']",CCC
,2020-06-02,"Bothell, WA",", Bothell, WA",,,['https://twitter.com/annehelen/status/1268206878120505344'],CCC
,2020-06-02,"Brattleboro, VT",", Brattleboro, VT",,,['https://twitter.com/AliceFromQueens/status/1267970438522703873'],CCC
,2020-06-02,"Brea, CA",", Brea, CA",300.0,a few hundred,['https://twitter.com/CorbinCarson/status/1268040267136790529'],CCC
,2020-06-02,"Bridgehampton, NY","Main Street, Bridgehampton, NY",600.0,close to 1000; hundreds,"['https://www.27east.com/southampton-press/hundreds-of-protesters-shut-down-montauk-highway-in-bridgehampton-1703653/', 'https://patch.com/new-york/southampton/huge-crowd-lies-street-hamptons-protest-i-cant-breathe']",CCC
,2020-06-02,"Brockton, MA","outside BPD, Brockton, MA",,,['https://twitter.com/WCVB/status/1267978693051375616'],CCC
,2020-06-02,"Carefree, AZ",", Carefree, AZ",2.0,2,['https://twitter.com/annehelen/status/1268206655675576320'],CCC
,2020-06-02,"Carrollton, TX",", Carrollton, TX",,,['https://twitter.com/haileeween/status/1267974063156269057'],CCC
,2020-06-02,"Cedarburg, WI",", Cedarburg, WI",,,['https://twitter.com/annehelen/status/1268617898861289473'],CCC
,2020-06-02,"Cedarburg, WI","City Hall, Cedarburg, WI",,,['https://twitter.com/annehelen/status/1268617898861289473'],CCC
,2020-06-02,"Chadron, NE",", Chadron, NE",24.0,dozens,['https://www.omaha.com/news/local/from-grand-island-to-chadron-towns-across-nebraska-rally-silence-is-violence/article_48fb898e-15dc-5394-a836-945c8eca211d.html#1'],CCC
,2020-06-02,"Chagrin Falls, OH",", Chagrin Falls, OH",,,"['https://twitter.com/annehelen/status/1268637497501732864', 'https://www.cleveland.com/news/2020/06/hysteria-in-chagrin-falls-over-george-floyd-protest-exposes-troubling-mindset-of-white-america.html']",CCC
,2020-06-02,"Charleston, SC","around Colonial Lake, Charleston, SC",200.0,close to 200,['https://twitter.com/annehelen/status/1268006144355659779'],CCC
,2020-06-02,"Chicago, IL","police station at 5400 N Lincoln Ave, Chicago, IL",9.0,9,"['https://www.facebook.com/events/568731954078720/', 'online submission']",CCC
,2020-06-02,"Chicago, IL","Wrigleyville, Chicago, IL",,,['https://twitter.com/colinbphoto/status/1267898902390493184'],CCC
,2020-06-02,"Chicago, IL","down Martin Luther King Jr. Drive in the Bronzeville neighborhood on Chicago’s South Side, Chicago, IL",2000.0,thousands,['https://religionnews.com/2020/06/03/the-church-will-not-be-silent-clergy-lead-thousands-in-peaceful-protest-on-chicagos-south-side/'],CCC
,2020-06-02,"Clarksburg, MD",", Clarksburg, MD",,,['https://twitter.com/BuddMalika/status/1267948388005412864'],CCC
,2020-06-02,"Clayton, OK",", Clayton, OK",400.0,400,['https://twitter.com/annehelen/status/1268233374272901120'],CCC
,2020-06-02,"Clifton, NJ","and Passaic, Clifton, NJ",,,['https://twitter.com/CourtneeJaneen/status/1269095229652697090'],CCC
,2020-06-02,"Columbia, MS",", Columbia, MS",,,['https://twitter.com/ashtonpittman/status/1268355562976264193'],CCC
,2020-06-02,"Columbia, MD",", Columbia, MD",,,['https://twitter.com/RickRitterWJZ/status/1268005115950239745'],CCC
,2020-06-02,"Conway, AR",", Conway, AR",,,['https://twitter.com/AdenaJ/status/1268016751649927168'],CCC
,2020-06-02,"Cranford, NJ",", Cranford, NJ",,,"['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns', 'https://twitter.com/rctrump/status/1267951224546041861']",CCC
,2020-06-02,"Dickinson, ND",", Dickinson, ND",137.5,75; 100-200,['https://twitter.com/MaraVanElls/status/1268038444371996672'],CCC
,2020-06-02,"Dubois, WY",", Dubois, WY",,,['https://county10.com/small-demonstration-held-in-dubois-this-week/?fbclid=IwAR19knkkOKwtphzbeU4TONL6d-yEmeqiBDm4hGfxrf1msUBFLJb_RQS98h8'],CCC
,2020-06-02,"Durham, NC","outside Durham jail, Durham, NC",,,['https://twitter.com/TimABC11/status/1267964933054046210'],CCC
,2020-06-02,"Easton, MD",", Easton, MD",,,['https://twitter.com/annehelen/status/1267839302290948098'],CCC
,2020-06-02,"Ellensburg, WA",", Ellensburg, WA",750.0,"at least 500 people, maybe closer to 1,000",['https://twitter.com/thevelvetsun/status/1267668533569150977'],CCC
,2020-06-02,"Ellsworth, ME","library on state street, Ellsworth, ME",100.0,more than 100,['https://twitter.com/billtrotter/status/1267897944352657413'],CCC
,2020-06-02,"Fairfield, CT","Town Green, Fairfield, CT",250.0,about 250,"['https://www.wtnh.com/news/connecticut/black-lives-matter-protest-on-fairfield-town-green-tuesday-calls-out-injustice-following-death-of-george-floyd/', 'https://patch.com/connecticut/fairfield/protest-closes-post-road-downtown-fairfield']",CCC
,2020-06-02,"Fayetteville, AR","Fayetteville Square, Fayetteville, AR",,,['https://twitter.com/clarbusta/status/1267976268504616961'],CCC
,2020-06-02,"Flagstaff, AZ",", Flagstaff, AZ",,,['https://twitter.com/Rusteia/status/1268024428094296064'],CCC
,2020-06-02,"Flossmoor, IL","thru Homewood, IL as well, Flossmoor, IL",,,['https://twitter.com/alanna_cotch/status/1268292125420068870'],CCC
,2020-06-02,"Flower Mound , TX",", Flower Mound , TX",100.0,over 100,['https://twitter.com/Paulspinkrose/status/1267946713622425605'],CCC
,2020-06-02,"Forest Grove, OR","base of Forest Grove’s famed large flag, Forest Grove, OR",300.0,around 300,['https://www.galescreekjournal.com/posts/381/hundreds-gather-in-forest-grove-to-protest-police-brutality-against-black-americans'],CCC
,2020-06-02,"Fort Bragg, CA","Main Street, Fort Bragg, CA",200.0,hundreds,"['https://www.mtshastanews.com/news/20200603/justice-for-george-floyd-protest-in-mount-shasta-remains-peaceful', 'https://www.advocate-news.com/2020/06/03/students-lead-black-lives-matter-protest-downtown/']",CCC
,2020-06-02,"Franklin, TN",", Franklin, TN",2000.0,thousands,['https://twitter.com/JSAShaffer/status/1268009026815700997'],CCC
,2020-06-02,"Fredericksburg, VA","in front of the Slave Auction Block in downtown, Fredericksburg, VA",,,['https://twitter.com/annehelen/status/1268020350299725824'],CCC
,2020-06-02,"Freeport, NY",", Freeport, NY",24.0,dozens,['https://twitter.com/ceciliadowdnews/status/1267884221332369408'],CCC
,2020-06-02,"Gainesville, FL",", Gainesville, FL",,,['https://twitter.com/annehelen/status/1267836901123227654'],CCC
,2020-06-02,"Garrettsville, OH","The Village Bookstore, Garrettsville, OH",12.5,about 10-15,['https://www.record-courier.com/news/20200603/small-protest-in-garrettsville-aims-to-start-conversation-about-race'],CCC
,2020-06-02,"Grand Forks, ND",", Grand Forks, ND",,,['https://twitter.com/annehelen/status/1267852411030233088'],CCC
,2020-06-02,"Grand Island, NE",", Grand Island, NE",,,['https://www.omaha.com/news/local/from-grand-island-to-chadron-towns-across-nebraska-rally-silence-is-violence/article_48fb898e-15dc-5394-a836-945c8eca211d.html#15'],CCC
,2020-06-02,"Green Bay, WI","outside GBPD, Green Bay, WI",,,['https://twitter.com/BenKrumholzWLUK/status/1267916023069630466'],CCC
,2020-06-02,"Gunnison, CO",", Gunnison, CO",300.0,several hundred,"['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns', 'https://twitter.com/npbowlin/status/1267965813346181121']",CCC
,2020-06-02,"Hailey, ID","main street, Hailey, ID",,,['https://twitter.com/BuitragoReports/status/1267553294626377728'],CCC
,2020-06-02,"Harlan, KY",", Harlan, KY",100.0,at least 100,['https://twitter.com/sydneyboles/status/1267922347140485121'],CCC
,2020-06-02,"Hartford, CT","downtown, Hartford, CT",,,"['https://www.fox61.com/gallery/news/local/hartford-protest-downtown-police-george-floyd/520-7ef9f7b7-2aa6-41fc-a631-21bc4978cf39', 'https://twitter.com/SpencerSays/status/1267904804040425477']",CCC
,2020-06-02,"Hartford, CT","Asylum Hill Congregational Church, Hartford, CT",30.0,30 cars,['https://www.courant.com/news/connecticut/hc-news-connecticut-george-floyd-protests-20200602-7he62tzksrajrpijqdujthh6ke-story.html?'],CCC
,2020-06-02,"Hartford, CT","Bushnell Park to Hartford Public Safety Complex off of High Street, Hartford, CT",24.0,about two dozen,['https://www.courant.com/news/connecticut/hc-news-connecticut-george-floyd-protests-20200602-7he62tzksrajrpijqdujthh6ke-story.html?'],CCC
